SESSIONID,CARPARKNUMBER,VEHICLETYPE,SESSIONSTART,SESSIONEND,TOTAL_CHARGE,DURATION,EFFECTIVE_CHARGE,LOT_NUMBER,LABEL_TYPE
0PL81-E-00001-20210810200555,PL81,C,10/8/2021 20:05,11/8/2021 8:02,9.14,717,9.14,12,0
0PL81-E-00001-20210810201127,PL81,C,8/10/2021 20:11,8/10/2021 20:36,0.5,25,0.5,112,0
0PL81-L-00175-20210810201414,PL81,C,8/10/2021 20:14,8/10/2021 20:58,0.88,44,0.88,175,0
0PL81-E-00001-20210810202553,PL81,C,8/10/2021 20:25,8/10/2021 22:09,2.08,104,2.08,114,0
0PL81-E-00001-20210810202546,PL81,C,8/10/2021 20:25,8/10/2021 21:24,1.18,59,1.18,289,0
0PL81-L-00018-20210810203045,PL81,C,10/8/2021 20:30,11/8/2021 8:17,8.94,707,8.94,18,0
0PL81-E-00001-20210810203154,PL81,C,8/10/2021 20:31,8/10/2021 22:46,2.7,135,2.7,166,0
0PL81-E-00001-20210810203318,PL81,C,8/10/2021 20:33,8/10/2021 21:25,1.04,52,1.04,8,0
0PL81-E-00001-20210810203711,PL81,C,8/10/2021 20:37,8/10/2021 22:07,1.8,90,1.8,56,0
0PL81-L-00082-20210810204152,PL81,C,8/10/2021 20:41,8/10/2021 20:41,1.44,0,1.44,82,0
0PL81-E-00001-20210810204445,PL81,C,8/10/2021 20:44,8/10/2021 22:23,1.98,99,1.98,50,0
0PL81-E-00001-20210810204703,PL81,C,8/10/2021 20:47,8/10/2021 22:16,1.78,89,1.78,65,0
0PL81-L-00131-20210810205118,PL81,C,8/10/2021 20:51,8/10/2021 21:25,0.68,34,0.68,131,0
0PL81-E-00001-20210810205212,PL81,C,10/8/2021 20:52,11/8/2021 3:47,6.96,415,6.96,113,0
0PL81-L-00175-20210810210319,PL81,C,8/10/2021 21:03,8/10/2021 21:03,14.98,0,14.98,175,0
0PL81-L-00082-20210810215318,PL81,C,10/8/2021 21:53,11/8/2021 7:11,5.96,558,5.96,82,0
0PL81-E-00001-20210810220552,PL81,C,8/10/2021 22:05,8/10/2021 23:10,1.3,65,1.3,92,0
0PL81-E-00001-20210810222337,PL81,C,8/10/2021 22:23,8/10/2021 22:49,0.52,26,0.52,87,0
0PL81-E-00001-20210810232604,PL81,C,10/8/2021 23:26,11/8/2021 7:10,5.2,464,5.2,339,0
0PL81-E-00001-20210810233142,PL81,C,10/8/2021 23:31,11/8/2021 0:28,1.14,57,1.14,114,0
0PL81-E-00001-20210811001525,PL81,C,11/8/2021 0:15,11/8/2021 10:47,9.54,632,9.54,92,0
0PL81-L-00052-20210811002134,PL81,C,11/8/2021 0:21,11/8/2021 6:14,5,353,5,52,0
0PL81-E-00001-20210811012337,PL81,C,11/8/2021 1:23,11/8/2021 4:17,3.48,174,3.48,277,0
0PL81-E-00001-20210811065652,PL81,C,11/8/2021 6:56,11/8/2021 12:20,6.48,324,6.48,42,0
0PL81-E-00001-20210811190341,PL81,C,11/8/2021 19:03,11/8/2021 20:11,1.36,68,1.36,148,0
0PL81-E-00001-20210811190351,PL81,C,11/8/2021 19:03,11/8/2021 19:33,0.6,30,0.6,115,0
0PL81-E-00001-20210811191357,PL81,C,11/8/2021 19:13,11/8/2021 20:43,1.8,90,1.8,66,0
0PL81-E-00001-20210811191345,PL81,C,11/8/2021 19:13,11/8/2021 20:09,1.12,56,1.12,21,0
0PL81-E-00001-20210811191414,PL81,C,11/8/2021 19:14,11/8/2021 21:31,2.74,137,2.74,73,0
0PL81-E-00001-20210811192230,PL81,C,11/8/2021 19:22,12/8/2021 14:04,17.24,1122,17.24,29,0
0PL81-L-00069-20210811192226,PL81,C,11/8/2021 19:22,11/8/2021 20:48,1.72,86,1.72,69,0
0PL81-E-00001-20210811192208,PL81,C,11/8/2021 19:22,11/8/2021 19:44,0.44,22,0.44,112,0
0PL81-E-00001-20210811192444,PL81,C,11/8/2021 19:24,11/8/2021 20:44,1.6,80,1.6,157,0
0PL81-L-00060-20210811193838,PL81,C,11/8/2021 19:38,11/8/2021 20:16,0.76,38,0.76,60,0
0PL81-E-00001-20210811194436,PL81,C,11/8/2021 19:44,11/8/2021 20:09,0.5,25,0.5,94,0
0PL81-L-00156-20210811194548,PL81,C,11/8/2021 19:45,11/8/2021 22:02,2.74,137,2.74,156,0
0PL81-E-00001-20210811194735,PL81,C,11/8/2021 19:47,11/8/2021 20:11,0.48,24,0.48,145,0
0PL81-E-00001-20210811194948,PL81,C,11/8/2021 19:49,11/8/2021 22:12,2.86,143,2.86,67,0
0PL81-E-00001-20210811200829,PL81,C,11/8/2021 20:08,11/8/2021 20:29,0.42,21,0.42,115,0
0PL81-L-00021-20210811200957,PL81,C,11/8/2021 20:09,12/8/2021 0:21,5.04,252,5.04,21,0
0PL81-L-00020-20210811200957,PL81,C,11/8/2021 20:09,11/8/2021 20:58,0.98,49,0.98,20,0
0PL81-L-00086-20210811201053,PL81,C,11/8/2021 20:10,11/8/2021 21:26,1.52,76,1.52,86,0
0PL81-L-00145-20210811201129,PL81,C,11/8/2021 20:11,11/8/2021 21:25,1.48,74,1.48,145,0
0PL81-L-00062-20210811201105,PL81,C,11/8/2021 20:11,11/8/2021 21:12,1.22,61,1.22,62,0
0PL81-L-00148-20210811201127,PL81,C,11/8/2021 20:11,11/8/2021 22:52,3.22,161,3.22,148,0
0PL81-E-00001-20210811201652,PL81,C,11/8/2021 20:16,11/8/2021 20:45,0.58,29,0.58,14,0
0PL81-L-00048-20210811201708,PL81,C,11/8/2021 20:17,11/8/2021 21:25,1.36,68,1.36,48,0
0PL81-E-00001-20210811202352,PL81,C,11/8/2021 20:23,11/8/2021 21:35,1.44,72,1.44,126,0
0PL81-E-00001-20210811202536,PL81,C,11/8/2021 20:25,12/8/2021 7:12,7.74,647,7.74,19,0
0PL81-E-00001-20210811203322,PL81,C,11/8/2021 20:33,12/8/2021 0:42,4.98,249,4.98,56,0
0PL81-E-00001-20210811204435,PL81,C,11/8/2021 20:44,11/8/2021 21:11,0.54,27,0.54,4,0
0PL81-L-00071-20210811204630,PL81,C,11/8/2021 20:46,12/8/2021 0:39,4.66,233,4.66,71,0
0PL81-L-00069-20210811204823,PL81,C,11/8/2021 20:48,11/8/2021 21:31,0.86,43,0.86,69,0
0PL81-E-00001-20210811204957,PL81,C,11/8/2021 20:49,11/8/2021 22:48,2.38,119,2.38,54,0
0PL81-E-00001-20210811205645,PL81,C,11/8/2021 20:56,11/8/2021 21:53,1.14,57,1.14,129,0
0PL81-E-00001-20210811205636,PL81,C,11/8/2021 20:56,11/8/2021 21:31,0.7,35,0.7,115,0
0PL81-E-00001-20210811205959,PL81,C,11/8/2021 20:59,11/8/2021 21:23,0.48,24,0.48,346,0
0PL81-E-00001-20210811210206,PL81,C,11/8/2021 21:02,11/8/2021 21:32,0.6,30,0.6,94,0
0PL81-E-00001-20210811210526,PL81,C,11/8/2021 21:05,11/8/2021 22:15,1.4,70,1.4,57,0
0PL81-E-00001-20210811211045,PL81,C,11/8/2021 21:10,11/8/2021 21:54,0.88,44,0.88,150,0
0PL81-E-00001-20210811211501,PL81,C,11/8/2021 21:15,11/8/2021 22:36,1.62,81,1.62,123,0
0PL81-E-00001-20210811211631,PL81,C,11/8/2021 21:16,11/8/2021 21:39,0.46,23,0.46,121,0
0PL81-L-00048-20210811212537,PL81,C,11/8/2021 21:25,11/8/2021 21:25,1.34,0,1.34,48,0
0PL81-L-00049-20210811212537,PL81,C,11/8/2021 21:25,11/8/2021 22:03,0.76,38,0.76,49,0
0PL81-L-00145-20210811212600,PL81,C,11/8/2021 21:26,11/8/2021 22:14,0.96,48,0.96,145,0
0PL81-E-00001-20210811214030,PL81,C,11/8/2021 21:40,11/8/2021 23:02,1.64,82,1.64,104,0
0PL81-L-00069-20210811214721,PL81,C,11/8/2021 21:47,11/8/2021 22:52,1.3,65,1.3,69,0
0PL81-L-00073-20210811215532,PL81,C,11/8/2021 21:55,12/8/2021 11:54,11.58,839,11.58,73,0
0PL81-L-00049-20210811220344,PL81,C,11/8/2021 22:03,11/8/2021 23:40,1.94,97,1.94,49,0
0PL81-L-00048-20210811223246,PL81,C,11/8/2021 22:32,12/8/2021 6:08,5,456,5,48,0
0PL81-E-00001-20210811231826,PL81,C,11/8/2021 23:18,11/8/2021 23:57,0.78,39,0.78,54,0
0PL81-L-00257-20210811231900,PL81,C,11/8/2021 23:19,12/8/2021 10:14,8.88,655,8.88,257,0
0PL81-L-00069-20210811235841,PL81,C,11/8/2021 23:58,12/8/2021 8:44,7.08,526,7.08,69,0
0PL81-E-00001-20210812002636,PL81,C,12/8/2021 0:26,12/8/2021 1:26,1.2,60,1.2,142,0
0PL81-L-00126-20210812002733,PL81,C,12/8/2021 0:27,12/8/2021 3:32,3.7,185,3.7,126,0
0PL81-L-00076-20210812003912,PL81,C,12/8/2021 0:39,12/8/2021 8:28,6.76,469,6.76,76,0
0PL81-E-00001-20210812005615,PL81,C,12/8/2021 0:56,12/8/2021 1:23,0.54,27,0.54,102,0
0PL81-E-00001-20210812010708,PL81,C,12/8/2021 1:07,12/8/2021 2:41,1.88,94,1.88,105,0
0PL81-E-00001-20210812015856,PL81,C,12/8/2021 1:58,12/8/2021 4:35,3.14,157,3.14,346,0
0PL81-E-00001-20210812025139,PL81,C,12/8/2021 2:51,12/8/2021 6:09,3.96,198,3.96,361,0
0PL81-E-00001-20210812045232,PL81,C,12/8/2021 4:52,12/8/2021 7:49,3.54,177,3.54,140,0
0PL81-L-00056-20210812054649,PL81,C,12/8/2021 5:46,12/8/2021 9:32,4.52,226,4.52,56,0
0PL81-E-00001-20210812065137,PL81,C,12/8/2021 6:51,12/8/2021 10:09,3.96,198,3.96,41,0
0PL81-E-00001-20210812065555,PL81,C,12/8/2021 6:55,12/8/2021 7:30,0.7,35,0.7,61,0
0PL81-E-00001-20210812190334,PL81,C,12/8/2021 19:03,13/8/2021 0:25,6.44,322,6.44,185,0
0PL81-E-00001-20210812190523,PL81,C,12/8/2021 19:05,12/8/2021 20:50,2.1,105,2.1,360,0
0PL81-E-00001-20210812190627,PL81,C,12/8/2021 19:06,12/8/2021 19:33,0.54,27,0.54,88,0
0PL81-E-00001-20210812191145,PL81,C,12/8/2021 19:11,12/8/2021 19:49,0.76,38,0.76,72,0
0PL81-L-00259-20210812192225,PL81,C,12/8/2021 19:22,13/8/2021 8:16,10.28,774,10.28,259,0
0PL81-L-00033-20210812195439,PL81,C,12/8/2021 19:54,12/8/2021 23:02,3.76,188,3.76,33,0
0PL81-L-00064-20210812195441,PL81,C,12/8/2021 19:54,12/8/2021 21:00,1.32,66,1.32,64,0
0PL81-L-00393-20210812195600,PL81,C,12/8/2021 19:56,12/8/2021 20:25,0.58,29,0.58,393,0
0PL81-E-00001-20210812200742,PL81,C,12/8/2021 20:07,12/8/2021 21:21,1.48,74,1.48,82,0
0PL81-E-00001-20210812201255,PL81,C,12/8/2021 20:12,12/8/2021 21:58,2.12,106,2.12,49,0
0PL81-E-00001-20210812201309,PL81,C,12/8/2021 20:13,12/8/2021 21:58,2.1,105,2.1,119,0
0PL81-E-00001-20210812201802,PL81,C,12/8/2021 20:18,12/8/2021 21:21,1.26,63,1.26,248,0
0PL81-E-00001-20210812202016,PL81,C,12/8/2021 20:20,12/8/2021 22:56,3.12,156,3.12,121,0
0PL81-E-00001-20210812202712,PL81,C,12/8/2021 20:27,12/8/2021 22:37,2.6,130,2.6,108,0
0PL81-E-00001-20210812202930,PL81,C,12/8/2021 20:29,12/8/2021 20:29,0.54,0,0.54,131,0
0PL81-E-00001-20210812204022,PL81,C,12/8/2021 20:40,12/8/2021 22:40,2.4,120,2.4,129,0
0PL81-E-00001-20210812204149,PL81,C,12/8/2021 20:41,12/8/2021 21:37,1.12,56,1.12,110,0
0PL81-E-00001-20210812205357,PL81,C,12/8/2021 20:53,13/8/2021 0:28,4.3,215,4.3,56,0
0PL81-E-00001-20210812205403,PL81,C,12/8/2021 20:54,12/8/2021 21:23,0.58,29,0.58,100,0
0PL81-E-00001-20210812205558,PL81,C,12/8/2021 20:55,12/8/2021 22:56,2.42,121,2.42,95,0
0PL81-E-00001-20210812205603,PL81,C,12/8/2021 20:56,12/8/2021 21:48,1.04,52,1.04,10,0
0PL81-L-00131-20210812205627,PL81,C,12/8/2021 20:56,12/8/2021 21:41,0.9,45,0.9,131,0
0PL81-L-00053-20210812205802,PL81,C,12/8/2021 20:58,12/8/2021 21:49,1.02,51,1.02,53,0
0PL81-L-00069-20210812210534,PL81,C,12/8/2021 21:05,12/8/2021 21:49,0.88,44,0.88,69,0
0PL81-E-00001-20210812211204,PL81,C,12/8/2021 21:12,12/8/2021 23:15,2.46,123,2.46,137,0
0PL81-E-00001-20210812213141,PL81,C,12/8/2021 21:31,13/8/2021 7:54,7.26,623,7.26,82,0
0PL81-E-00001-20210812213258,PL81,C,12/8/2021 21:32,13/8/2021 1:00,4.16,208,4.16,127,0
0PL81-E-00001-20210812213844,PL81,C,12/8/2021 21:38,12/8/2021 22:02,0.48,24,0.48,60,0
0PL81-E-00001-20210812214359,PL81,C,12/8/2021 21:43,12/8/2021 22:21,0.76,38,0.76,16,0
0PL81-E-00001-20210812214453,PL81,C,12/8/2021 21:44,12/8/2021 22:11,0.54,27,0.54,2,0
0PL81-L-00053-20210812214944,PL81,C,12/8/2021 21:49,12/8/2021 22:11,0.44,22,0.44,53,0
0PL81-L-00049-20210812215834,PL81,C,12/8/2021 21:58,13/8/2021 7:19,6.02,561,6.02,49,0
0PL81-E-00001-20210812221426,PL81,C,12/8/2021 22:14,12/8/2021 23:02,0.96,48,0.96,354,0
0PL81-E-00001-20210812230259,PL81,C,12/8/2021 23:02,13/8/2021 8:03,6.26,541,6.26,63,0
0PL81-E-00001-20210812231733,PL81,C,12/8/2021 23:17,13/8/2021 8:26,6.72,549,6.72,301,0
0PL81-E-00001-20210812232718,PL81,C,12/8/2021 23:27,13/8/2021 4:10,5,283,5,94,0
0PL81-E-00001-20210812234703,PL81,C,12/8/2021 23:47,13/8/2021 0:47,1.2,60,1.2,72,0
0PL81-E-00001-20210813013027,PL81,C,13/8/2021 1:30,13/8/2021 3:34,2.48,124,2.48,347,0
0PL81-E-00001-20210813064515,PL81,C,13/8/2021 6:45,13/8/2021 17:38,12.3,653,12.3,22,0
0PL81-E-00001-20210813065506,PL81,C,13/8/2021 6:55,13/8/2021 11:11,5.12,256,5.12,46,0
0PL81-E-00001-20210813190524,PL81,C,13/8/2021 19:05,13/8/2021 19:28,0.46,23,0.46,77,0
0PL81-E-00001-20210813190648,PL81,C,13/8/2021 19:06,13/8/2021 19:27,0.42,21,0.42,116,0
0PL81-E-00001-20210813192101,PL81,C,13/8/2021 19:21,13/8/2021 20:43,1.64,82,1.64,71,0
0PL81-L-00175-20210813192105,PL81,C,13/8/2021 19:21,14/8/2021 14:10,17.38,1129,17.38,175,0
0PL81-E-00001-20210813192148,PL81,C,13/8/2021 19:21,13/8/2021 20:27,1.32,66,1.32,173,0
0PL81-E-00001-20210813192252,PL81,C,13/8/2021 19:22,13/8/2021 19:45,0.46,23,0.46,157,0
0PL81-L-00080-20210813192358,PL81,C,13/8/2021 19:23,13/8/2021 20:15,1.04,52,1.04,80,0
0PL81-E-00001-20210813192845,PL81,C,13/8/2021 19:28,13/8/2021 23:31,4.86,243,4.86,4,0
0PL81-E-00001-20210813192925,PL81,C,13/8/2021 19:29,14/8/2021 3:31,8.62,482,8.62,289,0
0PL81-E-00001-20210813193232,PL81,C,13/8/2021 19:32,13/8/2021 21:48,2.72,136,2.72,155,0
0PL81-E-00001-20210813193630,PL81,C,13/8/2021 19:36,14/8/2021 0:03,5.34,267,5.34,66,0
0PL81-L-00003-20210813194217,PL81,C,13/8/2021 19:42,14/8/2021 8:36,10.28,774,10.28,3,0
0PL81-E-00001-20210813194647,PL81,C,13/8/2021 19:46,14/8/2021 3:17,8.28,451,8.28,90,0
0PL81-E-00001-20210813195642,PL81,C,13/8/2021 19:56,14/8/2021 8:22,9.72,746,9.72,50,0
0PL81-E-00001-20210813200429,PL81,C,13/8/2021 20:04,13/8/2021 20:39,0.7,35,0.7,70,0
0PL81-E-00001-20210813200643,PL81,C,13/8/2021 20:06,13/8/2021 21:04,1.16,58,1.16,95,0
0PL81-E-00001-20210813201108,PL81,C,13/8/2021 20:11,13/8/2021 22:31,2.8,140,2.8,32,0
0PL81-E-00001-20210813201101,PL81,C,13/8/2021 20:11,13/8/2021 21:10,1.18,59,1.18,89,0
0PL81-L-00080-20210813201526,PL81,C,13/8/2021 20:15,14/8/2021 0:03,4.56,228,4.56,80,0
0PL81-E-00001-20210813202054,PL81,C,13/8/2021 20:20,13/8/2021 22:38,2.76,138,2.76,125,0
0PL81-E-00001-20210813203158,PL81,C,13/8/2021 20:31,13/8/2021 23:49,3.96,198,3.96,77,0
0PL81-E-00001-20210813204031,PL81,C,13/8/2021 20:40,13/8/2021 22:26,2.12,106,2.12,322,0
0PL81-L-00247-20210813204029,PL81,C,13/8/2021 20:40,13/8/2021 21:04,0.48,24,0.48,247,0
0PL81-L-00064-20210813204357,PL81,C,13/8/2021 20:43,13/8/2021 21:10,0.54,27,0.54,64,0
0PL81-L-00124-20210813204937,PL81,C,13/8/2021 20:49,13/8/2021 21:18,0.58,29,0.58,124,0
0PL81-E-00001-20210813205034,PL81,C,13/8/2021 20:50,13/8/2021 21:16,0.52,26,0.52,126,0
0PL81-E-00001-20210813210556,PL81,C,13/8/2021 21:05,13/8/2021 23:08,2.46,123,2.46,169,0
0PL81-E-00001-20210813210811,PL81,C,13/8/2021 21:08,13/8/2021 23:43,3.1,155,3.1,64,0
0PL81-E-00001-20210813210909,PL81,C,13/8/2021 21:09,13/8/2021 21:43,0.68,34,0.68,114,0
0PL81-E-00001-20210813210919,PL81,C,13/8/2021 21:09,14/8/2021 1:12,4.86,243,4.86,36,0
0PL81-E-00001-20210813211701,PL81,C,13/8/2021 21:17,13/8/2021 21:43,0.52,26,0.52,156,0
0PL81-E-00001-20210813213016,PL81,C,13/8/2021 21:30,14/8/2021 9:46,9.52,736,9.52,160,0
0PL81-E-00001-20210813213343,PL81,C,13/8/2021 21:33,13/8/2021 22:03,0.6,30,0.6,118,0
0PL81-E-00001-20210813215204,PL81,C,13/8/2021 21:52,13/8/2021 23:31,1.98,99,1.98,121,0
0PL81-E-00001-20210813220111,PL81,C,13/8/2021 22:01,13/8/2021 22:51,1,50,1,118,0
0PL81-E-00001-20210813220249,PL81,C,13/8/2021 22:02,13/8/2021 22:32,0.6,30,0.6,184,0
0PL81-E-00001-20210813220417,PL81,C,13/8/2021 22:04,14/8/2021 10:33,9.78,749,9.78,156,0
0PL81-L-00108-20210813220427,PL81,C,13/8/2021 22:04,14/8/2021 1:34,4.2,210,4.2,108,0
0PL81-E-00001-20210813220736,PL81,C,13/8/2021 22:07,13/8/2021 23:00,1.06,53,1.06,95,0
0PL81-E-00001-20210813220741,PL81,C,13/8/2021 22:07,13/8/2021 23:06,1.18,59,1.18,128,0
0PL81-E-00001-20210813223044,PL81,C,13/8/2021 22:30,13/8/2021 22:58,0.56,28,0.56,147,0
0PL81-E-00001-20210813223259,PL81,C,13/8/2021 22:32,14/8/2021 18:05,12,1173,12,322,0
0PL81-E-00001-20210813223755,PL81,C,13/8/2021 22:37,13/8/2021 23:25,0.96,48,0.96,65,0
0PL81-E-00001-20210813224052,PL81,C,13/8/2021 22:40,14/8/2021 1:08,2.96,148,2.96,144,0
0PL81-E-00001-20210813225355,PL81,C,13/8/2021 22:53,13/8/2021 23:56,1.26,63,1.26,124,0
0PL81-E-00001-20210813225407,PL81,C,13/8/2021 22:54,14/8/2021 0:58,2.48,124,2.48,252,0
0PL81-E-00001-20210813225811,PL81,C,13/8/2021 22:58,14/8/2021 1:59,3.62,181,3.62,141,0
0PL81-E-00001-20210813230137,PL81,C,13/8/2021 23:01,14/8/2021 0:43,2.04,102,2.04,115,0
0PL81-E-00001-20210813232639,PL81,C,13/8/2021 23:26,13/8/2021 23:53,0.54,27,0.54,65,0
0PL81-E-00001-20210813233746,PL81,C,13/8/2021 23:37,14/8/2021 8:39,6.98,542,6.98,301,0
0PL81-E-00001-20210813235659,PL81,C,13/8/2021 23:56,14/8/2021 2:08,2.64,132,2.64,94,0
0PL81-E-00001-20210814005038,PL81,C,14/8/2021 0:50,14/8/2021 1:31,0.82,41,0.82,5,0
0PL81-L-00171-20210814005209,PL81,C,14/8/2021 0:52,14/8/2021 1:18,0.52,26,0.52,171,0
0PL81-E-00001-20210814012845,PL81,C,14/8/2021 1:28,14/8/2021 2:29,1.22,61,1.22,142,0
0PL81-L-00107-20210814023631,PL81,C,14/8/2021 2:36,14/8/2021 3:06,0.6,30,0.6,107,0
0PL81-E-00001-20210814054041,PL81,C,14/8/2021 5:40,14/8/2021 9:11,4.22,211,4.22,58,0
0PL81-E-00001-20210814070055,PL81,C,14/8/2021 7:00,14/8/2021 7:28,0.56,28,0.56,119,0
0PL81-L-00121-20210814190002,PL81,C,14/8/2021 19:00,14/8/2021 19:21,0.42,21,0.42,121,0
0PL81-E-00001-20210814190307,PL81,C,14/8/2021 19:03,14/8/2021 23:06,4.86,243,4.86,1,0
0PL81-E-00001-20210814190351,PL81,C,14/8/2021 19:03,14/8/2021 20:00,1.14,57,1.14,71,0
0PL81-E-00001-20210814190847,PL81,C,14/8/2021 19:08,14/8/2021 21:40,3.04,152,3.04,12,0
0PL81-E-00001-20210814191019,PL81,C,14/8/2021 19:10,15/8/2021 9:31,12.02,861,12.02,53,0
0PL81-L-00169-20210814191331,PL81,C,14/8/2021 19:13,15/8/2021 3:09,8.94,476,8.94,169,0
0PL81-E-00001-20210814191910,PL81,C,14/8/2021 19:19,14/8/2021 21:12,2.26,113,2.26,126,0
0PL81-E-00001-20210814192259,PL81,C,14/8/2021 19:22,14/8/2021 20:19,1.14,57,1.14,88,0
0PL81-L-00048-20210814192357,PL81,C,14/8/2021 19:23,14/8/2021 19:45,0.44,22,0.44,48,0
0PL81-E-00001-20210814192336,PL81,C,14/8/2021 19:23,14/8/2021 20:03,0.8,40,0.8,174,0
0PL81-E-00001-20210814192911,PL81,C,14/8/2021 19:29,14/8/2021 20:35,1.32,66,1.32,150,0
0PL81-E-00001-20210814193038,PL81,C,14/8/2021 19:30,15/8/2021 3:06,8.6,456,8.6,147,0
0PL81-L-00095-20210814193248,PL81,C,14/8/2021 19:32,15/8/2021 0:56,6.48,324,6.48,95,0
0PL81-E-00001-20210814193338,PL81,C,14/8/2021 19:33,14/8/2021 20:25,1.04,52,1.04,129,0
0PL81-E-00001-20210814194001,PL81,C,14/8/2021 19:40,14/8/2021 22:41,3.62,181,3.62,59,0
0PL81-L-00054-20210814194151,PL81,C,14/8/2021 19:41,14/8/2021 20:32,1.02,51,1.02,54,0
0PL81-E-00001-20210814194116,PL81,C,14/8/2021 19:41,15/8/2021 1:15,6.68,334,6.68,349,0
0PL81-E-00001-20210814194623,PL81,C,14/8/2021 19:46,14/8/2021 21:02,1.52,76,1.52,124,0
0PL81-L-00048-20210814194649,PL81,C,14/8/2021 19:46,14/8/2021 20:41,1.1,55,1.1,48,0
0PL81-L-00003-20210814194710,PL81,C,14/8/2021 19:47,14/8/2021 20:32,0.9,45,0.9,3,0
0PL81-E-00001-20210814195434,PL81,C,14/8/2021 19:54,14/8/2021 20:40,0.92,46,0.92,127,0
0PL81-E-00001-20210814195455,PL81,C,14/8/2021 19:54,14/8/2021 20:42,0.96,48,0.96,24,0
0PL81-E-00001-20210814195541,PL81,C,14/8/2021 19:55,14/8/2021 20:59,1.28,64,1.28,146,0
0PL81-E-00001-20210814200101,PL81,C,14/8/2021 20:01,14/8/2021 21:25,1.68,84,1.68,81,0
0PL81-E-00001-20210814200638,PL81,C,14/8/2021 20:06,14/8/2021 20:57,1.02,51,1.02,162,0
0PL81-E-00001-20210814201054,PL81,C,14/8/2021 20:10,15/8/2021 3:03,7.8,413,7.8,5,0
0PL81-E-00001-20210814201838,PL81,C,14/8/2021 20:18,14/8/2021 20:51,0.66,33,0.66,283,0
0PL81-E-00001-20210814202409,PL81,C,14/8/2021 20:24,14/8/2021 22:17,2.26,113,2.26,77,0
0PL81-E-00001-20210814202838,PL81,C,14/8/2021 20:28,14/8/2021 20:50,0.44,22,0.44,112,0
0PL81-L-00054-20210814203253,PL81,C,14/8/2021 20:32,14/8/2021 21:39,1.34,67,1.34,54,0
0PL81-L-00055-20210814203328,PL81,C,14/8/2021 20:33,14/8/2021 20:54,0.42,21,0.42,55,0
0PL81-E-00001-20210814203634,PL81,C,14/8/2021 20:36,14/8/2021 21:26,1,50,1,154,0
0PL81-L-00425-20210814203657,PL81,C,14/8/2021 20:36,14/8/2021 22:02,1.72,86,1.72,425,0
0PL81-E-00001-20210814203941,PL81,C,14/8/2021 20:39,14/8/2021 23:29,3.4,170,3.4,364,0
0PL81-L-00049-20210814204150,PL81,C,14/8/2021 20:41,15/8/2021 2:59,7.18,378,7.18,49,0
0PL81-L-00048-20210814204804,PL81,C,14/8/2021 20:48,14/8/2021 20:48,0.5,0,0.5,48,0
0PL81-E-00001-20210814205715,PL81,C,14/8/2021 20:57,15/8/2021 0:57,4.8,240,4.8,90,0
0PL81-E-00001-20210814210032,PL81,C,14/8/2021 21:00,14/8/2021 23:31,3.02,151,3.02,89,0
0PL81-E-00001-20210814210041,PL81,C,14/8/2021 21:00,14/8/2021 21:57,1.14,57,1.14,187,0
0PL81-E-00001-20210814210213,PL81,C,14/8/2021 21:02,14/8/2021 21:51,0.98,49,0.98,111,0
0PL81-E-00001-20210814210655,PL81,C,14/8/2021 21:06,14/8/2021 23:52,3.32,166,3.32,337,0
0PL81-E-00001-20210814210917,PL81,C,14/8/2021 21:09,14/8/2021 21:43,0.68,34,0.68,297,0
0PL81-E-00001-20210814211129,PL81,C,14/8/2021 21:11,14/8/2021 23:32,2.82,141,2.82,88,0
0PL81-L-00048-20210814211336,PL81,C,14/8/2021 21:13,14/8/2021 22:16,1.26,63,1.26,48,0
0PL81-L-00019-20210814212434,PL81,C,14/8/2021 21:24,15/8/2021 17:39,18.32,1215,18.32,19,0
0PL81-E-00001-20210814212900,PL81,C,14/8/2021 21:29,15/8/2021 2:36,6.14,307,6.14,146,0
0PL81-L-00114-20210814212925,PL81,C,14/8/2021 21:29,14/8/2021 22:30,1.22,61,1.22,114,0
0PL81-L-00094-20210814213055,PL81,C,14/8/2021 21:30,15/8/2021 2:34,6.08,304,6.08,94,0
0PL81-L-00175-20210814213131,PL81,C,14/8/2021 21:31,15/8/2021 8:06,7.5,635,7.5,175,0
0PL81-L-00166-20210814213429,PL81,C,14/8/2021 21:34,14/8/2021 22:02,0.56,28,0.56,166,0
0PL81-E-00001-20210814213852,PL81,C,14/8/2021 21:38,15/8/2021 5:34,6.04,476,6.04,81,0
0PL81-L-00054-20210814213957,PL81,C,14/8/2021 21:39,14/8/2021 22:52,1.46,73,1.46,54,0
0PL81-L-00055-20210814213957,PL81,C,14/8/2021 21:39,14/8/2021 23:10,1.82,91,1.82,55,0
0PL81-E-00001-20210814214300,PL81,C,14/8/2021 21:43,15/8/2021 1:14,4.22,211,4.22,43,0
0PL81-L-00425-20210814220209,PL81,C,14/8/2021 22:02,14/8/2021 22:48,0.92,46,0.92,425,0
0PL81-L-00422-20210814224129,PL81,C,14/8/2021 22:41,14/8/2021 23:28,0.94,47,0.94,422,0
0PL81-E-00001-20210814224241,PL81,C,14/8/2021 22:42,15/8/2021 0:11,1.78,89,1.78,114,0
0PL81-L-00425-20210814224918,PL81,C,14/8/2021 22:49,14/8/2021 23:29,0.8,40,0.8,425,0
0PL81-L-00367-20210814225636,PL81,C,14/8/2021 22:56,14/8/2021 23:20,0.48,24,0.48,367,0
